Date,Name,Title,Link,pdf,Web Index,ID,sentiment_binary,compound,sentiment
2011-04-14,Glenn Stevens," America, Australia, Asia and the world economy",https://www.bis.org/review/r110414b.pdf,https://www.bis.org/review/r110414b.pdf,1072,r110414b.pdf,1.0,0.9998,pos
2011-04-14,Axel A Weber, Challenges for monetary policy in EMU,https://www.bis.org/review/r110414g.pdf,https://www.bis.org/review/r110414g.pdf,1073,r110414g.pdf,0.0,-0.9963,neg
2011-04-14,Stanley Fischer, Central bank lessons from the global crisis,https://www.bis.org/review/r110414f.pdf,https://www.bis.org/review/r110414f.pdf,1072,r110414f.pdf,0.0,-0.999,neg
2011-04-14,Njuguna Ndung'u, Islamic finance - a paradigm shift in Africa,https://www.bis.org/review/r110414c.pdf,https://www.bis.org/review/r110414c.pdf,1072,r110414c.pdf,1.0,0.9975,pos
2011-04-15,Ardian Fullani, From coins to e-money - Albanian national currency exhibition,https://www.bis.org/review/r110415a.pdf,https://www.bis.org/review/r110415a.pdf,1072,r110415a.pdf,1.0,0.9998,pos
2011-04-15,Paul Tucker, Macroprudential policy - building financial stability institutions,https://www.bis.org/review/r110415b.pdf,https://www.bis.org/review/r110415b.pdf,1072,r110415b.pdf,1.0,0.9999,pos
2011-04-15,Elizabeth A Duke, Small business credit availability,https://www.bis.org/review/r110415c.pdf,https://www.bis.org/review/r110415c.pdf,1072,r110415c.pdf,1.0,0.9999,pos
2011-04-18,Njuguna Ndung'u, Microfinance development in Kenya,https://www.bis.org/review/r110418c.pdf,https://www.bis.org/review/r110418c.pdf,1072,r110418c.pdf,1.0,0.9994,pos
2011-04-18,José Manuel González-Páramo," Risk, return, resilience - the future financial system",https://www.bis.org/review/r110418a.pdf,https://www.bis.org/review/r110418a.pdf,1071,r110418a.pdf,0.0,-0.9974,neg
2011-04-18,Ardian Fullani, Analysis of economic and financial developments in Albania,https://www.bis.org/review/r110418b.pdf,https://www.bis.org/review/r110418b.pdf,1071,r110418b.pdf,1.0,0.9996,pos
2011-04-19,Duvvuri Subbarao," Global challenges, global solutions - some remarks",https://www.bis.org/review/r110419c.pdf,https://www.bis.org/review/r110419c.pdf,1071,r110419c.pdf,1.0,0.9969,pos
2011-04-19,Vítor Constâncio, Financial regulatory reform and the economy,https://www.bis.org/review/r110419d.pdf,https://www.bis.org/review/r110419d.pdf,1071,r110419d.pdf,1.0,0.9998,pos
2011-04-19,Jan F Qvigstad, Managing wealth - the Norwegian experience,https://www.bis.org/review/r110419j.pdf,https://www.bis.org/review/r110419j.pdf,1071,r110419j.pdf,0.0,-0.9975,neg
2011-04-19,Louis Kasekende," Stronger rules foster growth, stability",https://www.bis.org/review/r110419f.pdf,https://www.bis.org/review/r110419f.pdf,1071,r110419f.pdf,1.0,0.8445,pos
2011-04-19,Durmuş Yilmaz, Managing liquidity in the Islamic financial services industry,https://www.bis.org/review/r110419k.pdf,https://www.bis.org/review/r110419k.pdf,1071,r110419k.pdf,1.0,0.9991,pos
2011-04-19,Duvvuri Subbarao, The IMF and latest economic developments in the Indian Subcontinent,https://www.bis.org/review/r110419e.pdf,https://www.bis.org/review/r110419e.pdf,1071,r110419e.pdf,1.0,0.9993,pos
2011-04-19,Paul Fisher, Central bank policy on collateral,https://www.bis.org/review/r110419b.pdf,https://www.bis.org/review/r110419b.pdf,1071,r110419b.pdf,1.0,0.999,pos
2011-04-19,Duvvuri Subbarao, The global economy and framework,https://www.bis.org/review/r110419a.pdf,https://www.bis.org/review/r110419a.pdf,1071,r110419a.pdf,1.0,0.9707,pos
2011-05-02,Elizabeth A Duke, Community voices - promising practices for neighborhood stabilization,https://www.bis.org/review/r110502c.pdf,https://www.bis.org/review/r110502c.pdf,1068,r110502c.pdf,1.0,0.9983,pos
2011-05-02,Peter Pang, Managing the next phase of growth in Asia,https://www.bis.org/review/r110502d.pdf,https://www.bis.org/review/r110502d.pdf,1068,r110502d.pdf,1.0,0.9972,pos
2011-05-02,Nils Bernstein, Danish economy developments and the 2020 plan,https://www.bis.org/review/r110502e.pdf,https://www.bis.org/review/r110502e.pdf,1068,r110502e.pdf,1.0,0.9987,pos
2011-05-02,Njuguna Ndung'u, Transformation of banks in Kenya,https://www.bis.org/review/r110502g.pdf,https://www.bis.org/review/r110502g.pdf,1068,r110502g.pdf,1.0,0.9989,pos
2011-05-02,Ben S Bernanke, Community development in challenging times,https://www.bis.org/review/r110502a.pdf,https://www.bis.org/review/r110502a.pdf,1068,r110502a.pdf,0.0,-0.9984,neg
2011-05-03,Vítor Constâncio, ECB Annual Report 2010,https://www.bis.org/review/r110503c.pdf,https://www.bis.org/review/r110503c.pdf,1068,r110503c.pdf,1.0,0.9991,pos
2011-05-03,Daniel Mminele, Global economic and financial market developments - implications for South Africa,https://www.bis.org/review/r110503d.pdf,https://www.bis.org/review/r110503d.pdf,1067,r110503d.pdf,1.0,0.9998,pos
2011-05-03,Loi M Bakani, The LNG project and Papua New Guinea's economy,https://www.bis.org/review/r110503b.pdf,https://www.bis.org/review/r110503b.pdf,1068,r110503b.pdf,1.0,0.9996,pos
2011-05-03,Jean-Claude Trichet, Short address in honour of Axel Weber,https://www.bis.org/review/r110503a.pdf,https://www.bis.org/review/r110503a.pdf,1068,r110503a.pdf,1.0,0.997,pos
2011-05-04,Yves Mersch, Basel III and liquidity surveillance in Luxembourg - building an operational systemic and micro-prudential framework,https://www.bis.org/review/r110504a.pdf,https://www.bis.org/review/r110504a.pdf,1067,r110504a.pdf,1.0,0.9808,pos
2011-05-04,Abdulrahman A Al-Hamidy, Brief overview of the Saudi Arabian insurance industry,https://www.bis.org/review/r110504e.pdf,https://www.bis.org/review/r110504e.pdf,1067,r110504e.pdf,1.0,0.9989,pos
2011-05-04,Andrew Sentance, Key issues for UK monetary policy,https://www.bis.org/review/r110504b.pdf,https://www.bis.org/review/r110504b.pdf,1067,r110504b.pdf,1.0,0.9989,pos
2011-05-04,Daniel Mminele, Thoughts on South Africa's monetary policy,https://www.bis.org/review/r110504d.pdf,https://www.bis.org/review/r110504d.pdf,1067,r110504d.pdf,1.0,0.9984,pos
2011-05-04,Andres Lipstok, Monetary policy will not become a prisoner,https://www.bis.org/review/r110504f.pdf,https://www.bis.org/review/r110504f.pdf,1067,r110504f.pdf,1.0,0.9651,pos
2011-05-04,Caleb M Fundanga, Corporate governance and its impact on financial institutions,https://www.bis.org/review/r110504c.pdf,https://www.bis.org/review/r110504c.pdf,1067,r110504c.pdf,0.0,-0.9203,neg
2011-05-05,Heng Swee Keat, How the Monetary Authority of Singapore had responded to the crisis and its challenges ahead,https://www.bis.org/review/r110505d.pdf,https://www.bis.org/review/r110505d.pdf,1067,r110505d.pdf,1.0,0.9982,pos
2011-05-05,Heng Swee Keat, Dealing with the implications of the crisis and implementing policy reforms,https://www.bis.org/review/r110505e.pdf,https://www.bis.org/review/r110505e.pdf,1067,r110505e.pdf,1.0,0.9989,pos
2011-05-05,Gertrude Tumpel-Gugerell, Asset price bubbles - how they build up and how to prevent them?,https://www.bis.org/review/r110505c.pdf,https://www.bis.org/review/r110505c.pdf,1067,r110505c.pdf,1.0,0.9956,pos
2011-05-05,Lars Nyberg, Will cash replace cards?,https://www.bis.org/review/r110505b.pdf,https://www.bis.org/review/r110505b.pdf,1066,r110505b.pdf,1.0,0.9998,pos
2011-05-05,Alan Bollard, Economic surveillance after the crisis - reflections from a small full service central bank,https://www.bis.org/review/r110505a.pdf,https://www.bis.org/review/r110505a.pdf,1066,r110505a.pdf,0.0,-0.9917,neg
2011-05-09,Goh Chok Tong, Singapore as a philanthropy hub,https://www.bis.org/review/r110509g.pdf,https://www.bis.org/review/r110509g.pdf,1066,r110509g.pdf,1.0,0.9997,pos
2011-05-09,Peter Pang, The SME sector - an important pillar of many economies,https://www.bis.org/review/r110509f.pdf,https://www.bis.org/review/r110509f.pdf,1066,r110509f.pdf,1.0,0.9978,pos
2011-05-09,William C Dudley, Regional economy and current trends in regional employment,https://www.bis.org/review/r110509d.pdf,https://www.bis.org/review/r110509d.pdf,1066,r110509d.pdf,1.0,0.9658,pos
2011-05-09,Jean-Claude Trichet, Monetary policy in uncertain times,https://www.bis.org/review/r110509c.pdf,https://www.bis.org/review/r110509c.pdf,1066,r110509c.pdf,1.0,0.9998,pos
2011-05-09,Ben S Bernanke, Implementing a macroprudential approach to supervision and regulation,https://www.bis.org/review/r110509b.pdf,https://www.bis.org/review/r110509b.pdf,1066,r110509b.pdf,1.0,0.9984,pos
2011-05-09,Janet L Yellen, Reaping the full benefits of financial openness,https://www.bis.org/review/r110509e.pdf,https://www.bis.org/review/r110509e.pdf,1066,r110509e.pdf,1.0,0.9999,pos
2011-05-10,Duvvuri Subbarao, Central bank governance issues - some RBI perspectives,https://www.bis.org/review/r110510b.pdf,https://www.bis.org/review/r110510b.pdf,1065,r110510b.pdf,1.0,0.997,pos
2011-05-10,Subir Gokarn, Regulatory perspectives on derivatives markets in India,https://www.bis.org/review/r110510d.pdf,https://www.bis.org/review/r110510d.pdf,1065,r110510d.pdf,1.0,0.9995,pos
2011-05-10,Louis Kasekende, Opportunities and challenges of financial inclusion,https://www.bis.org/review/r110510e.pdf,https://www.bis.org/review/r110510e.pdf,1065,r110510e.pdf,1.0,0.9976,pos
2011-05-10,Philipp Hildebrand, The international monetary system,https://www.bis.org/review/r110510c.pdf,https://www.bis.org/review/r110510c.pdf,1065,r110510c.pdf,1.0,0.9967,pos
2011-05-10,Louis Kasekende, Bank of Uganda's instruments to respond to inflationary pressures,https://www.bis.org/review/r110510f.pdf,https://www.bis.org/review/r110510f.pdf,1065,r110510f.pdf,1.0,0.8689,pos
2011-05-10,Masaaki Shirakawa, The transition from high growth to stable growth - Japan's experience and implications for emerging economies,https://www.bis.org/review/r110510a.pdf,https://www.bis.org/review/r110510a.pdf,1066,r110510a.pdf,1.0,0.9999,pos
2011-05-11,Inia Naiyaga, The banking industry in Fiji,https://www.bis.org/review/r110511c.pdf,https://www.bis.org/review/r110511c.pdf,1065,r110511c.pdf,1.0,0.9998,pos
2011-05-11,Prasarn Trairatvorakul, Towards a multi-polar currency and reserve system,https://www.bis.org/review/r110511b.pdf,https://www.bis.org/review/r110511b.pdf,1065,r110511b.pdf,1.0,0.9887,pos
2011-05-11,Elizabeth A Duke, Fostering innovation in Community Development Finance,https://www.bis.org/review/r110511a.pdf,https://www.bis.org/review/r110511a.pdf,1065,r110511a.pdf,1.0,0.9997,pos
2011-05-11,Erkki Liikanen, Monetary policy under resource mobility,https://www.bis.org/review/r110511d.pdf,https://www.bis.org/review/r110511d.pdf,1065,r110511d.pdf,1.0,0.999,pos
2011-05-11,Andrew G Haldane, The short long,https://www.bis.org/review/r110511e.pdf,https://www.bis.org/review/r110511e.pdf,1065,r110511e.pdf,1.0,0.9998,pos
2011-05-30,Lorenzo Bini Smaghi, One size fits all?,https://www.bis.org/review/r110530a.pdf,https://www.bis.org/review/r110530a.pdf,1059,r110530a.pdf,1.0,0.9973,pos
2011-05-31,Christian Noyer, Monetary policy - lessons from the crisis,https://www.bis.org/review/r110531a.pdf,https://www.bis.org/review/r110531a.pdf,1059,r110531a.pdf,1.0,0.9977,pos
2011-05-31,José Manuel González-Páramo, The challenges of the European financial sector,https://www.bis.org/review/r110531d.pdf,https://www.bis.org/review/r110531d.pdf,1059,r110531d.pdf,1.0,0.999,pos
2011-05-31,Michael C Bonello, Launch of the Forum for Financial Stability,https://www.bis.org/review/r110531c.pdf,https://www.bis.org/review/r110531c.pdf,1059,r110531c.pdf,1.0,0.999,pos
2011-05-31,Rundheersing Bheenick, Improving corporate governance in the financial services industry - a regulator's view,https://www.bis.org/review/r110531b.pdf,https://www.bis.org/review/r110531b.pdf,1059,r110531b.pdf,1.0,0.9997,pos
2011-06-03,Kiyohiko G Nishimura, The importance of financial infrastructure in seeking a more resilient financial system - from an Asian regional perspective,https://www.bis.org/review/r110603e.pdf,https://www.bis.org/review/r110603e.pdf,1059,r110603e.pdf,1.0,0.9999,pos
2011-06-03,Rundheersing Bheenick, Risk mitigation in futures market v/s exposure to market forces - the EDGE for Mauritius exporters,https://www.bis.org/review/r110603c.pdf,https://www.bis.org/review/r110603c.pdf,1059,r110603c.pdf,1.0,0.9996,pos
2011-06-03,Eric S Rosengren, A look inside a key economic debate - how should monetary policy respond to price increases driven by supply shocks?,https://www.bis.org/review/r110603d.pdf,https://www.bis.org/review/r110603d.pdf,1059,r110603d.pdf,1.0,0.9975,pos
2011-06-08,Emsley Tromp, The state of Curaçao's economy - developments and vulnerabilities,https://www.bis.org/review/r110608i.pdf,https://www.bis.org/review/r110608i.pdf,1056,r110608i.pdf,1.0,0.9997,pos
2011-06-08,José De Gregorio," The world economy, foreign exchange tensions, and recent monetary policy making in Chile",https://www.bis.org/review/r110608h.pdf,https://www.bis.org/review/r110608h.pdf,1056,r110608h.pdf,1.0,0.9994,pos
2011-06-09,Ardian Fullani, Post-crisis challenges for Southeast Europe,https://www.bis.org/review/r110609c.pdf,https://www.bis.org/review/r110609c.pdf,1056,r110609c.pdf,1.0,0.9993,pos
2011-06-09,Vítor Constâncio, The macroeconomic and the financial landscape in the aftermath of the 2007 crisis - new challenges and perspectives,https://www.bis.org/review/r110609b.pdf,https://www.bis.org/review/r110609b.pdf,1056,r110609b.pdf,1.0,0.9996,pos
2011-06-09,Janet L Yellen, Assessing potential financial imbalances in an era of accommodative monetary policy,https://www.bis.org/review/r110609a.pdf,https://www.bis.org/review/r110609a.pdf,1056,r110609a.pdf,1.0,0.9997,pos
2011-06-09,Ravi Menon, Harnessing capital for Asia's growth,https://www.bis.org/review/r110609e.pdf,https://www.bis.org/review/r110609e.pdf,1056,r110609e.pdf,1.0,0.9996,pos
2011-06-09,Svante Öberg, My views on the Riksbank and financial stability,https://www.bis.org/review/r110609d.pdf,https://www.bis.org/review/r110609d.pdf,1056,r110609d.pdf,0.0,-0.9995,neg
2011-06-10,Tiff Macklem, Mitigating systemic risk and the role of central banks,https://www.bis.org/review/r110610c.pdf,https://www.bis.org/review/r110610c.pdf,1056,r110610c.pdf,1.0,0.9992,pos
2011-06-10,Ravi Menon, A new financial landscape - rebalancing on three fronts,https://www.bis.org/review/r110610b.pdf,https://www.bis.org/review/r110610b.pdf,1056,r110610b.pdf,1.0,0.9965,pos
2011-06-10,Rundheersing Bheenick, Fostering Africa's growth in the new reality - from vision to action,https://www.bis.org/review/r110610a.pdf,https://www.bis.org/review/r110610a.pdf,1056,r110610a.pdf,1.0,0.9999,pos
2011-06-17,Inia Naiyaga, Engineers' role in economic growth and financial stability,https://www.bis.org/review/r110617f.pdf,https://www.bis.org/review/r110617f.pdf,1053,r110617f.pdf,1.0,0.9977,pos
2011-06-17,Daniel K Tarullo, Capital and liquidity standards,https://www.bis.org/review/r110617e.pdf,https://www.bis.org/review/r110617e.pdf,1053,r110617e.pdf,1.0,0.9997,pos
2011-06-17,Anand Sinha, Macroprudential policies - Indian experience,https://www.bis.org/review/r110617d.pdf,https://www.bis.org/review/r110617d.pdf,1053,r110617d.pdf,1.0,0.9999,pos
2011-06-17,Mark Carney, Housing in Canada,https://www.bis.org/review/r110617b.pdf,https://www.bis.org/review/r110617b.pdf,1053,r110617b.pdf,1.0,0.9959,pos
2011-06-17,Glenn Stevens, Economic conditions and prospects,https://www.bis.org/review/r110617a.pdf,https://www.bis.org/review/r110617a.pdf,1053,r110617a.pdf,1.0,0.9998,pos
2011-06-20,Lim Hng Kiang, Towards a new era of growing connectivity between Asia and the Middle East,https://www.bis.org/review/r110620d.pdf,https://www.bis.org/review/r110620d.pdf,1053,r110620d.pdf,1.0,0.9998,pos
2011-06-20,Muhammad Al-Jasser, Diversifying sources of finance,https://www.bis.org/review/r110620c.pdf,https://www.bis.org/review/r110620c.pdf,1053,r110620c.pdf,1.0,0.9992,pos
2011-06-20,Deepak Mohanty, Wrap up and concluding remarks at the SAARCFINANCE Governors' Symposium,https://www.bis.org/review/r110620b.pdf,https://www.bis.org/review/r110620b.pdf,1053,r110620b.pdf,1.0,0.9989,pos
2011-06-20,Richard W Fisher," Containing (or restraining) systemic risk - the need to not fail on ""too big to fail""",https://www.bis.org/review/r110620a.pdf,https://www.bis.org/review/r110620a.pdf,1053,r110620a.pdf,1.0,0.9989,pos
2011-06-22,Erkki Liikanen, Economic and Monetary Union - lessons from the recent crisis,https://www.bis.org/review/r110622c.pdf,https://www.bis.org/review/r110622c.pdf,1051,r110622c.pdf,1.0,0.9975,pos
2011-06-22,Zeti Akhtar Aziz, Innovative financing for transformation,https://www.bis.org/review/r110622e.pdf,https://www.bis.org/review/r110622e.pdf,1051,r110622e.pdf,1.0,0.9995,pos
2011-06-22,Nout Wellink, Looking beyond the current reforms,https://www.bis.org/review/r110622f.pdf,https://www.bis.org/review/r110622f.pdf,1051,r110622f.pdf,1.0,0.996,pos
2011-06-22,Charles I Plosser, The US economic outlook and the normalization of monetary policy,https://www.bis.org/review/r110622g.pdf,https://www.bis.org/review/r110622g.pdf,1051,r110622g.pdf,1.0,0.9998,pos
2011-06-22,Mark Carney, Canada's new polymer bank notes - celebrating Canada's achievements at the frontiers of innovation,https://www.bis.org/review/r110622b.pdf,https://www.bis.org/review/r110622b.pdf,1051,r110622b.pdf,1.0,0.9945,pos
2011-06-22,Miguel Fernández Ordóñez, Presentation of the 2010 Annual Report,https://www.bis.org/review/r110622a.pdf,https://www.bis.org/review/r110622a.pdf,1051,r110622a.pdf,1.0,0.999,pos
